"cancer" "mutation" "mu0" "mu1" "mu"
"PAAD" "ATC_C" -20.7937226993651 1.62356024077148 -15.4299734729556
"PAAD" "ATC_G" -19.3542410094319 0.77509579297626 -17.0722709986769
"PAAD" "ATG_A" -20.1592083210671 1.27155269645143 -16.1361280393874
"PAAD" "ATG_C" -19.7520230358788 1.44764949817875 -15.0688762913105
"PAAD" "ATG_G" -19.6549533087953 0.940102092842941 -16.8148864824953
"PAAD" "ATT_A" -19.8846851345199 1.24207082905246 -15.9700158491408
"PAAD" "ATT_C" -17.4009642991969 0.905758894715936 -14.6788260316969
"PAAD" "ATT_G" -21.0563231241747 1.42060022098294 -16.4759514876126
"PAAD" "CCA_A" -19.9525289847743 1.35499700338143 -15.6193355272379
"PAAD" "CCA_G" -21.8597860837524 1.64556623793241 -16.4094017459228
"PAAD" "CCA_T" -18.2630735743708 1.09336946562919 -14.8858629414713
"PAAD" "CCC_A" -19.6918921679959 1.28858786725893 -15.6058940328693
"PAAD" "CCC_G" -20.5226662614047 1.41104977199639 -15.9784622932491
"PAAD" "CCC_T" -17.9893646428212 1.04931783548513 -14.7683214534335
"PAAD" "CCG_A" -18.7015710955762 1.05780123262352 -15.4505637416361
"PAAD" "CCG_G" -19.16658240363 1.09907887482462 -15.7690279114949
"PAAD" "CCG_T" -14.6842388193809 0.861082342434502 -12.1141375191947
"PAAD" "CCT_A" -20.4058156658589 1.53359995602215 -15.3927720610459
"PAAD" "CCT_G" -20.22254897905 1.35888380451617 -15.8747933593563
"PAAD" "CCT_T" -18.616817271953 1.19287942617407 -14.8816796165882
"PAAD" "CTA_A" -19.6561557597216 1.06500926204069 -16.37964747972
"PAAD" "CTA_C" -19.8943861566448 1.29465921582727 -15.7859153276606
"PAAD" "CTA_G" -19.4764933227435 0.987823938623699 -16.471060250073
"PAAD" "CTC_A" -20.5294073421547 1.36549165733152 -16.1568710911251
"PAAD" "CTC_C" -21.7166726436375 1.74664431154563 -15.8640606274211
"PAAD" "CTC_G" -21.7105294332789 1.58140893449684 -16.5117958778782
"PAAD" "CTG_A" -20.0326877107687 1.18748107830412 -16.3171483712055
"PAAD" "CTG_C" -20.3475704709838 1.39542717227444 -15.8623946341378
"PAAD" "CTG_G" -20.5934399102102 1.22584166843116 -16.738189362044
"PAAD" "CTT_A" -20.7542837712559 1.46123755782025 -16.0193194530023
"PAAD" "CTT_C" -20.9214782552992 1.60768565010914 -15.6200187387323
"PAAD" "CTT_G" -20.0440359527303 1.41825020487361 -15.472569655839
"PAAD" "GCA_A" -19.2186473127606 1.17096426338764 -15.5629429445733
"PAAD" "GCA_G" -21.3349898116044 1.43757203755184 -16.6901914641171
"PAAD" "GCA_T" -18.4572346274002 1.15439404825622 -14.8613640000034
"PAAD" "GCC_A" -19.3895110556445 1.22944695213657 -15.5210766720841
"PAAD" "GCC_G" -20.7384625326055 1.48270761758843 -15.9213653623637
"PAAD" "GCC_T" -18.0898787453836 1.07980195849187 -14.7609171585159
"PAAD" "GCG_A" -17.6455519534312 0.824796703643314 -15.1977690788832
"PAAD" "GCG_G" -20.999538378499 1.51047870635455 -16.0757362192345
"PAAD" "GCG_T" -13.7086738216587 0.696007783533538 -11.6863236572962
"PAAD" "GCT_A" -20.4377229180585 1.46063425987865 -15.7050619355653
"PAAD" "GCT_G" -21.8912544666865 1.66793720500454 -16.352456306721
"PAAD" "GCT_T" -17.9727874729691 0.970496921267964 -15.0275958181372
"PAAD" "GTA_A" -21.3370166176888 1.52017093320902 -16.3758497541748
"PAAD" "GTA_C" -19.219552068124 1.39644285284507 -14.7305436927831
"PAAD" "GTA_G" -21.2036108943497 1.38679099119802 -16.7509939529904
"PAAD" "GTC_A" -19.8686253834732 1.26876688970416 -15.8558150238265
"PAAD" "GTC_C" -19.6665152931721 1.34301500264052 -15.3781477243571
"PAAD" "GTC_G" -19.6924844555477 1.05639880704883 -16.4464342474604
"PAAD" "GTG_A" -20.5174808100558 1.24738371527481 -16.5833197514319
"PAAD" "GTG_C" -19.5532158288637 1.27640467755272 -15.5122357445101
"PAAD" "GTG_G" -20.4177005074516 1.23447286645057 -16.5308721051766
"PAAD" "GTT_A" -21.3634490321311 1.57742183665705 -16.1802612138562
"PAAD" "GTT_C" -18.3722198153339 1.04456333056321 -15.1679468534439
"PAAD" "GTT_G" -21.4514233054377 1.5945804579303 -16.201256338216
"PAAD" "TCA_A" -18.4755998458263 1.1226430167939 -14.9938319441492
"PAAD" "TCA_G" -19.4268825126248 1.35537988981286 -15.092255007151
"PAAD" "TCA_T" -17.8335018195367 1.17432284232498 -14.1656460954723
"PAAD" "TCC_A" -19.0028506659826 1.25513676843933 -15.0402100222553
"PAAD" "TCC_G" -20.5565894047824 1.5185574238517 -15.6016472742169
"PAAD" "TCC_T" -17.6829916234766 1.07584529210376 -14.3680755916581
"PAAD" "TCG_A" -18.0290986515332 1.04643845147944 -14.8182136959915
"PAAD" "TCG_G" -20.8260030940371 1.64499728095286 -15.3778628726298
"PAAD" "TCG_T" -14.0649058099021 0.702452518246013 -12.0215985112829
"PAAD" "TCT_A" -18.5000454779787 1.13926832948455 -14.9586217145405
"PAAD" "TCT_G" -19.6270922726592 1.4782206673167 -14.8271858207164
"PAAD" "TCT_T" -17.7316345056186 1.05840525499929 -14.4784916726991
"PAAD" "TTA_A" -19.3727595299714 1.01243502771326 -16.2813726164076
"PAAD" "TTA_C" -18.604741843959 0.971980396432889 -15.6544014145139
"PAAD" "TTA_G" -21.1353015423932 1.43991132789635 -16.4816075433595
"PAAD" "TTC_A" -19.4705849324095 0.957699000026908 -16.5697424199049
"PAAD" "TTC_C" -20.3560749575739 1.42045340470589 -15.7762597892443
"PAAD" "TTC_G" -21.5008766068248 1.38881367427881 -17.0406386270589
"PAAD" "TTG_A" -20.2162820241842 1.07284786819072 -16.911998786008
"PAAD" "TTG_C" -19.7009752033435 1.20985486517334 -15.9040753638834
"PAAD" "TTG_G" -19.9626628404396 1.18230366930972 -16.2659003464481
"PAAD" "TTT_A" -20.4025315559171 1.21982408774158 -16.569265833434
"PAAD" "TTT_C" -19.1982958454599 1.05665409891215 -15.9513433660679
"PAAD" "TTT_G" -19.8444709299696 1.19242144033758 -16.1109967591271
"PRAD" "ACA_A" -17.7160514190163 0.90760000792344 -15.230486748305
"PRAD" "ACA_G" -19.9543141292745 1.42297667018095 -15.8559752803912
"PRAD" "ACA_T" -17.9962056032153 1.10482054114685 -14.9072448763181
"PRAD" "ACC_A" -18.5460561601213 1.19742925389914 -15.1677480105136
"PRAD" "ACC_G" -18.9478123458711 1.08543012873849 -15.9189589920283
"PRAD" "ACC_T" -17.6720180957801 0.914681426319029 -15.1651008268601
"PRAD" "ACG_A" -17.7235213645395 0.94085651051806 -15.1374708965159
"PRAD" "ACG_G" -18.2056537419922 0.982353420840062 -15.493487569061
"PRAD" "ACG_T" -14.0570613507872 0.77825696218947 -11.9571721696876
"PRAD" "ACT_A" -19.284864792239 1.32413333117167 -15.5047100946314
"PRAD" "ACT_G" -19.1148533979886 1.21361467998569 -15.6855938366558
"PRAD" "ACT_T" -17.4655550558573 0.870793317444922 -15.0905838471988
"PRAD" "ATA_A" -19.9592586208768 1.41053772577194 -15.9011862338039
"PRAD" "ATA_C" -17.4257916899307 1.05445818686238 -14.4925995008873
"PRAD" "ATA_G" -18.5884148142898 0.868724591594901 -16.2196399649224
"PRAD" "ATC_A" -19.7849490760237 1.34855639464262 -15.9265552100948
"PRAD" "ATC_C" -18.6770439708111 1.17306294032621 -15.375227676216
"PRAD" "ATC_G" -18.296080786244 0.710654112588143 -16.3943634487771
"PRAD" "ATG_A" -19.0451559978604 1.06112252540992 -16.0914163129169
"PRAD" "ATG_C" -18.0043446719482 1.00300437728543 -15.229118928861
"PRAD" "ATG_G" -19.6360379144922 1.15750188277009 -16.3829371616758
"PRAD" "ATT_A" -19.230447790755 1.10912600525155 -16.1281181998543
"PRAD" "ATT_C" -17.4834775959335 1.08041881361973 -14.4701314288863
"PRAD" "ATT_G" -18.6020260369617 0.963980727352476 -15.9457966430604
"PRAD" "CCA_A" -19.6382010362535 1.38250924412871 -15.6706238736656
"PRAD" "CCA_G" -19.9327062412402 1.29211484968922 -16.2547423397876
"PRAD" "CCA_T" -17.9969208375132 1.02353333299697 -15.1588141196645
"PRAD" "CCC_A" -19.2168891784713 1.26497993926428 -15.625190464225
"PRAD" "CCC_G" -19.8050488811806 1.30029641735198 -16.1010136596983
"PRAD" "CCC_T" -17.9371200978861 1.04527835227755 -15.0321984842341
"PRAD" "CCG_A" -18.5451187461826 1.14201328923508 -15.3404021057549
"PRAD" "CCG_G" -18.5434530381653 1.1662524558042 -15.2629706185217
"PRAD" "CCG_T" -15.2695771591474 0.933684737076682 -12.7052409251443
"PRAD" "CCT_A" -19.5368610388877 1.28816508651213 -15.8714732992244
"PRAD" "CCT_G" -20.2047427102429 1.50404973263561 -15.8423826869074
"PRAD" "CCT_T" -17.3550012150146 0.861905059235924 -15.006637723068
"PRAD" "CTA_A" -19.4783004702116 1.22690428507858 -16.0071215793714
"PRAD" "CTA_C" -18.6062018123527 1.08510624843371 -15.5783510232434
"PRAD" "CTA_G" -19.2786169241146 1.09950033276654 -16.2061650139167
"PRAD" "CTC_A" -19.6284713211007 1.17188214095724 -16.3303553266561
"PRAD" "CTC_C" -18.797058768351 1.02546263011786 -15.9530326590494
"PRAD" "CTC_G" -19.8367173805091 1.21080243371935 -16.4163187936799
"PRAD" "CTG_A" -19.3681168016401 1.1205260655454 -16.2303495084728
"PRAD" "CTG_C" -18.7990615204301 1.01587961694146 -15.9844209283775
"PRAD" "CTG_G" -20.8814705665168 1.50383478737298 -16.5198141415226
"PRAD" "CTT_A" -20.548850585839 1.41630632925855 -16.4721125063221
"PRAD" "CTT_C" -19.2686412466411 1.24634234804757 -15.7360127046354
"PRAD" "CTT_G" -19.3744996397181 1.25450906237891 -15.8160056138165
"PRAD" "GCA_A" -17.9051137147784 0.92102314707213 -15.3790539001231
"PRAD" "GCA_G" -20.044675494213 1.30749888374514 -16.3176655637685
"PRAD" "GCA_T" -17.4344173990788 0.94140203090222 -14.8467142449391
"PRAD" "GCC_A" -19.2084840706505 1.24423536269866 -15.6825241290575
"PRAD" "GCC_G" -18.7811202131029 0.960031751766975 -16.136893185271
"PRAD" "GCC_T" -17.4170197889788 1.00496417548737 -14.6357994314811
"PRAD" "GCG_A" -18.4478264823387 1.15117148556127 -15.2145136007227
"PRAD" "GCG_G" -18.6391810093234 1.00825777408699 -15.8478822547586
"PRAD" "GCG_T" -14.2791028189306 0.747712891456135 -12.2690505640549
"PRAD" "GCT_A" -19.8046336959727 1.37661457604111 -15.85604681851
"PRAD" "GCT_G" -19.5631883725958 1.21211396896724 -16.138657753227
"PRAD" "GCT_T" -17.4038535862461 0.934202057949157 -14.8379518556563
"PRAD" "GTA_A" -20.0655983046951 1.42053980848532 -15.9751529768595
"PRAD" "GTA_C" -17.5496144654505 0.966701839810051 -14.8851103886643
"PRAD" "GTA_G" -19.7168634652893 1.14710550363434 -16.4962510882981
"PRAD" "GTC_A" -19.6550549434073 1.19187059834845 -16.2942193396941
"PRAD" "GTC_C" -18.489575953128 1.16995019844614 -15.1975128318186
"PRAD" "GTC_G" -19.3468114239428 1.04749292623973 -16.4350731963233
"PRAD" "GTG_A" -20.3920908902084 1.43041748541545 -16.2696343511062
"PRAD" "GTG_C" -19.124500481722 1.21231843093013 -15.6993256320969
"PRAD" "GTG_G" -18.1681599110719 0.748712058545349 -16.1551766300667
"PRAD" "GTT_A" -20.5126008227029 1.39795816649444 -16.4951844729528
"PRAD" "GTT_C" -18.0369731270438 1.14720812196308 -14.816040240298
"PRAD" "GTT_G" -20.4203011120902 1.43745356229552 -16.2750175404957
"PRAD" "TCA_A" -18.6723534663036 1.17260347909167 -15.3719770684987
"PRAD" "TCA_G" -19.1704751465299 1.21975667374347 -15.7218512745263
"PRAD" "TCA_T" -18.0083168316527 1.18868829586348 -14.6574781782561
"PRAD" "TCC_A" -17.9565722753946 1.02644974875077 -15.1095168741857
"PRAD" "TCC_G" -19.5132372371446 1.34305860605667 -15.6724773556878
"PRAD" "TCC_T" -17.4160219565151 0.962680355998986 -14.7637456663712
"PRAD" "TCG_A" -18.0169137526777 1.08666089199803 -14.9842501743804
"PRAD" "TCG_G" -18.0949645422703 0.904406966017124 -15.6190199814869
"PRAD" "TCG_T" -14.3391760851794 0.639082780286789 -12.6445580040953
"PRAD" "TCT_A" -18.2449439793582 1.03308547886962 -15.3775132161846
"PRAD" "TCT_G" -18.5037482070632 1.14043508150945 -15.3039557834177
"PRAD" "TCT_T" -17.9579519444796 1.04931433275746 -15.0406056428928
"PRAD" "TTA_A" -18.9222743743447 1.03043126330659 -16.0629973958862
"PRAD" "TTA_C" -18.9253357898187 1.25920908134805 -15.351943076782
"PRAD" "TTA_G" -19.5265215056513 1.19830825572516 -16.1454492871817
"PRAD" "TTC_A" -20.3767342563196 1.33606701278956 -16.5583813687678
"PRAD" "TTC_C" -18.8042027354773 1.10654100980519 -15.7099007760216
"PRAD" "TTC_G" -19.5845605491637 1.17343288690406 -16.2815848196218
"PRAD" "TTG_A" -20.7246114609515 1.33648326209215 -16.9049326591538
"PRAD" "TTG_C" -19.2914860118679 1.17939885566682 -15.9698043944659
"PRAD" "TTG_G" -19.9342407559857 1.26926577876289 -16.3289375853649
"PRAD" "TTT_A" -21.197418508252 1.58339108341608 -16.5740341642268
"PRAD" "TTT_C" -18.9819304156526 1.09081334094399 -15.9364066257814
"PRAD" "TTT_G" -18.8883582478589 1.04329507093291 -15.9895394357981
"RCCC" "ACA_A" -17.19916441222 0.860650948339012 -14.0966804731205
"RCCC" "ACA_G" -18.1321232571402 0.922054118336889 -14.800049207752
"RCCC" "ACA_T" -17.4611406160432 0.943286195225697 -14.0493768572255
"RCCC" "ACC_A" -17.1278031238373 0.82809873768146 -14.1465231987894
"RCCC" "ACC_G" -17.7562207388593 0.896607228294041 -14.5194495511108
"RCCC" "ACC_T" -16.8438017846532 0.798167144029153 -13.9736654388389
"RCCC" "ACG_A" -16.374917161193 0.62537613572328 -14.1410081828422
"RCCC" "ACG_G" -17.6493229667004 0.83714504564588 -14.634395024319
"RCCC" "ACG_T" -15.8483519928058 1.01245586103669 -12.175855560938
"RCCC" "ACT_A" -18.1130266890006 1.00225295433831 -14.4790999847604
"RCCC" "ACT_G" -17.2097765602418 0.764875496313408 -14.4629271255148
"RCCC" "ACT_T" -17.6771013702979 0.98129192891852 -14.1222920104919
"RCCC" "ATA_A" -18.6945154171757 1.12636995638735 -14.5886601551402
"RCCC" "ATA_C" -17.9253196164289 1.17303900923514 -13.6403972193304
"RCCC" "ATA_G" -17.2951663681838 0.589274257834456 -15.1930792200915
"RCCC" "ATC_A" -19.2631149561801 1.22827908847803 -14.7650127460617
"RCCC" "ATC_C" -16.2539348466823 0.554669314273625 -14.2778587972339
"RCCC" "ATC_G" -17.5030533397816 0.756547168942225 -14.7869916527805
"RCCC" "ATG_A" -18.6562650838445 1.08397029574647 -14.7123097183545
"RCCC" "ATG_C" -17.9578391402359 1.08438264509501 -14.0123127541265
"RCCC" "ATG_G" -18.3828493065008 0.900892421048572 -15.1300449190545
"RCCC" "ATT_A" -18.3243237982441 1.00985794987329 -14.6616518569349
"RCCC" "ATT_C" -16.7997623587242 0.810197829866928 -13.8849874985722
"RCCC" "ATT_G" -18.6238464008284 1.09237440813415 -14.6478585348026
"RCCC" "CCA_A" -18.573540068887 1.16951491027644 -14.3021719810802
"RCCC" "CCA_G" -18.7486192431819 0.985778662506398 -15.1768883005691
"RCCC" "CCA_T" -16.6406354135325 0.751380675284806 -13.943662205026
"RCCC" "CCC_A" -18.8425688805692 1.26253057216738 -14.2115876108627
"RCCC" "CCC_G" -17.3694096458733 0.721665683967426 -14.7820649513782
"RCCC" "CCC_T" -16.9022374363963 0.843268719373362 -13.864517182221
"RCCC" "CCG_A" -19.6142486924313 1.43081534588359 -14.3219604853625
"RCCC" "CCG_G" -17.5134934941724 0.756275094135802 -14.7984372383577
"RCCC" "CCG_T" -16.5543413473431 1.02093523546423 -12.8497609320147
"RCCC" "CCT_A" -18.8428006775058 1.27982589660389 -14.1445119929098
"RCCC" "CCT_G" -17.3791783877083 0.781589091178542 -14.5704779556765
"RCCC" "CCT_T" -17.6288378614833 1.03359401144935 -13.8763090007385
"RCCC" "CTA_A" -20.0393765285377 1.53806715503096 -14.3175116851378
"RCCC" "CTA_C" -17.2663099289539 0.963363992361831 -13.7790422117534
"RCCC" "CTA_G" -16.888088459801 0.402837647319508 -15.461016728524
"RCCC" "CTC_A" -18.6898380949467 1.09986768054845 -14.6852654473907
"RCCC" "CTC_C" -18.160011828817 1.03773741449572 -14.3917754819619
"RCCC" "CTC_G" -18.5781218961344 0.863897384472673 -15.4635311435089
"RCCC" "CTG_A" -19.7691882016836 1.39131611478893 -14.6334490123435
"RCCC" "CTG_C" -19.9068110859112 1.46239185569145 -14.4887483498415
"RCCC" "CTG_G" -19.6994481479643 1.13961544487832 -15.5428642420725
"RCCC" "CTT_A" -18.6061136738001 1.06046912237654 -14.7515845726852
"RCCC" "CTT_C" -18.6797561177237 1.2094309611726 -14.2545450668175
"RCCC" "CTT_G" -17.7881926806546 0.8146229165961 -14.8569874138948
"RCCC" "GCA_A" -17.4280300189114 0.839340731229982 -14.4049311431054
"RCCC" "GCA_G" -19.3150246561771 1.09705013099059 -15.3212028500949
"RCCC" "GCA_T" -16.8712432139812 0.864199860140194 -13.755524271909
"RCCC" "GCC_A" -17.6981189137083 0.84401057933798 -14.6576366247269
"RCCC" "GCC_G" -18.6773530118609 0.936466228302511 -15.2912036706563
"RCCC" "GCC_T" -17.6182510585699 1.04552106757852 -13.8204893673965
"RCCC" "GCG_A" -18.0526381987002 1.0380976934815 -14.2830357371385
"RCCC" "GCG_G" -18.7757905681591 0.975083372414162 -15.2443844864289
"RCCC" "GCG_T" -16.4511405008293 1.05922313078419 -12.6013465558976
"RCCC" "GCT_A" -18.1740003262415 0.972457939731885 -14.6524866520353
"RCCC" "GCT_G" -17.7149587408546 0.753627969925938 -15.0096835348296
"RCCC" "GCT_T" -18.1457059349306 1.10173686319712 -14.1339993267018
"RCCC" "GTA_A" -19.2974043467194 1.24548958990875 -14.7326020880329
"RCCC" "GTA_C" -18.6769061309492 1.30650051548677 -13.8745256397671
"RCCC" "GTA_G" -19.8464152800156 1.15844961960623 -15.6175714102808
"RCCC" "GTC_A" -19.002996440162 1.11269192046755 -14.9494499317523
"RCCC" "GTC_C" -18.8046307432473 1.17860897943175 -14.4982742477299
"RCCC" "GTC_G" -18.1399406494084 0.684340214098067 -15.6899249109306
"RCCC" "GTG_A" -18.8371800411218 1.02184033773044 -15.1291733290693
"RCCC" "GTG_C" -18.6335863154592 1.12568219476914 -14.5303630999277
"RCCC" "GTG_G" -18.8755098431081 0.917643980420453 -15.5599684919648
"RCCC" "GTT_A" -18.4560407034737 0.93068956029292 -15.091574564988
"RCCC" "GTT_C" -17.1365346875237 0.825633950888513 -14.1644180129161
"RCCC" "GTT_G" -17.8780596584504 0.688683250792322 -15.4120862194466
"RCCC" "TCA_A" -17.7087220976755 1.06336968688654 -13.8431675950052
"RCCC" "TCA_G" -18.061890667113 0.926567895485406 -14.7128883980884
"RCCC" "TCA_T" -16.7567819439213 0.884133450618085 -13.5666463072889
"RCCC" "TCC_A" -17.1675980479574 0.878101829739064 -13.999993895553
"RCCC" "TCC_G" -17.2571691761634 0.815309777438257 -14.3234130234631
"RCCC" "TCC_T" -16.6240031309901 0.802112532559736 -13.7392329368198
"RCCC" "TCG_A" -17.3641043061497 0.947657111090879 -13.9359156299999
"RCCC" "TCG_G" -18.5674379327243 1.08636433633854 -14.6143605006091
"RCCC" "TCG_T" -17.1535264676901 1.1796832919082 -12.8430342972778
"RCCC" "TCT_A" -17.771076399464 1.00494179771945 -14.1269889117934
"RCCC" "TCT_G" -17.8044707536937 0.97612812881459 -14.2691274229105
"RCCC" "TCT_T" -16.965317945748 0.785109982949063 -14.1435768262073
"RCCC" "TTA_A" -18.316068754185 1.13351206568747 -14.1828691776544
"RCCC" "TTA_C" -18.9581266678797 1.27772513578317 -14.2680210577797
"RCCC" "TTA_G" -18.3414967958532 0.97114297542805 -14.8249368568854
"RCCC" "TTC_A" -18.3045739691449 0.987050811171317 -14.7280438150391
"RCCC" "TTC_C" -17.9849869522584 0.859750997353306 -14.8858585481592
"RCCC" "TTC_G" -17.416749552765 0.727309444147214 -14.8086037956812
"RCCC" "TTG_A" -19.8454369318102 1.42247435670456 -14.586278470553
"RCCC" "TTG_C" -19.4502022155363 1.26007633496581 -14.8287604519811
"RCCC" "TTG_G" -18.0616873514277 0.813449641984054 -15.1348390799242
"RCCC" "TTT_A" -18.628068348176 1.04266683459596 -14.8411361829778
"RCCC" "TTT_C" -17.9210761278752 0.849062765390428 -14.8617791392584
"RCCC" "TTT_G" -17.7492110052498 0.812932102975938 -14.8242844923043
"RPC" "ACA_A" -18.8415911776888 1.2167223152397 -14.3513434680904
"RPC" "ACA_G" -19.2474304296455 1.1394614013193 -15.0517108966239
"RPC" "ACA_T" -17.1555076694709 0.866718687166455 -13.9905550712657
"RPC" "ACC_A" -16.6520993014737 0.644734536289961 -14.3149589328591
"RPC" "ACC_G" -17.6850053783753 0.810188644307234 -14.7318527367909
"RPC" "ACC_T" -17.0521929304515 0.821785205889383 -14.0556455058527
"RPC" "ACG_A" -17.945756365989 0.98210892793551 -14.346469306627
"RPC" "ACG_G" -17.6339933571 0.825893880022783 -14.6220644118615
"RPC" "ACG_T" -15.3728764740841 0.832018600312821 -12.3380121059419
"RPC" "ACT_A" -18.7685822613724 1.20354009359469 -14.3286628636746
"RPC" "ACT_G" -18.0683692221752 1.00462819447888 -14.3840129587578
"RPC" "ACT_T" -19.0671950234065 1.3461425715996 -14.0812119847484
"RPC" "ATA_A" -19.0223655782185 1.21507775408102 -14.5383983203594
"RPC" "ATA_C" -17.1518928188736 1.00212364596787 -13.477002629451
"RPC" "ATA_G" -20.3481473942314 1.38011791920872 -15.2315455009193
"RPC" "ATC_A" -17.9378138802492 0.878531459891318 -14.7285198843251
"RPC" "ATC_C" -17.5601259620679 0.997762172739606 -13.9017173039723
"RPC" "ATC_G" -19.1106403377792 1.20867156494689 -14.6511332207097
"RPC" "ATG_A" -17.363391859055 0.743195344479176 -14.660377367782
"RPC" "ATG_C" -17.8612634686717 1.127746676284 -13.7101072273195
"RPC" "ATG_G" -18.7252578212556 0.943580753699646 -15.271286450105
"RPC" "ATT_A" -19.6371861343388 1.41661939666753 -14.3800365371654
"RPC" "ATT_C" -16.0680152512996 0.640710359164364 -13.7457828787571
"RPC" "ATT_G" -18.1890164641773 1.02593096152347 -14.4240965269594
"RPC" "CCA_A" -18.9103410118341 1.26381710166627 -14.2400385461389
"RPC" "CCA_G" -19.8026155206508 1.26625512537285 -15.1229812612659
"RPC" "CCA_T" -17.8944316520054 1.01883354013923 -14.1563627000587
"RPC" "CCC_A" -17.5695518133504 0.914631562464401 -14.2245748063895
"RPC" "CCC_G" -17.4183917307155 0.797506042745677 -14.512665762028
"RPC" "CCC_T" -16.9966941563778 0.836111877297358 -13.9464972492348
"RPC" "CCG_A" -17.5721769716493 0.88011769725475 -14.3569265876081
"RPC" "CCG_G" -17.9341334855754 0.908549342113289 -14.6120349685784
"RPC" "CCG_T" -15.4856532727985 0.706857637871371 -12.9179145088503
"RPC" "CCT_A" -17.6573525751612 0.962956271339518 -14.1303394200862
"RPC" "CCT_G" -18.7157448695092 1.16263960326409 -14.4317805638712
"RPC" "CCT_T" -16.9713063531396 0.845693239742012 -13.8852062110138
"RPC" "CTA_A" -18.3264847755127 1.10910457303197 -14.2461917742046
"RPC" "CTA_C" -17.6985432370821 1.15451906685019 -13.4455068348055
"RPC" "CTA_G" -19.6807418112605 1.20873110034608 -15.2210074095869
"RPC" "CTC_A" -20.1909150713767 1.4887867494064 -14.6552352578338
"RPC" "CTC_C" -18.2359185948736 1.10298644852413 -14.1788680928026
"RPC" "CTC_G" -20.5280887599955 1.48242774365295 -15.0169860096573
"RPC" "CTG_A" -18.1018294985873 0.964735752452403 -14.5681043646004
"RPC" "CTG_C" -18.1771736804698 1.08880392499053 -14.1739752493491
"RPC" "CTG_G" -19.9672857777398 1.24942460612363 -15.3520508491283
"RPC" "CTT_A" -17.6106145905333 0.826691865045419 -14.5956978468319
"RPC" "CTT_C" -17.3700105158693 0.933712285711098 -13.9532128303642
"RPC" "CTT_G" -18.6237801408445 1.07130803256484 -14.6869631595337
"RPC" "GCA_A" -18.4937335474017 1.04341941312945 -14.6626102261526
"RPC" "GCA_G" -18.7150952042829 0.938537745790358 -15.2801228243514
"RPC" "GCA_T" -17.4266457427179 0.945741655634332 -13.964531868588
"RPC" "GCC_A" -18.6606000166858 1.11053318926146 -14.5748787632954
"RPC" "GCC_G" -19.4115458725992 1.19741454498741 -14.9950025885104
"RPC" "GCC_T" -16.0082053916636 0.558928142691392 -13.9881465883867
"RPC" "GCG_A" -20.3294564756296 1.51903082344884 -14.6767954281831
"RPC" "GCG_G" -17.7499036139443 0.742675351340074 -15.0488269300627
"RPC" "GCG_T" -14.2961564619543 0.465077122159238 -12.6209383986692
"RPC" "GCT_A" -19.3484537600802 1.30213068106096 -14.5313820738638
"RPC" "GCT_G" -19.6624297485303 1.22090615086219 -15.1562021229809
"RPC" "GCT_T" -16.1653505624807 0.632847039278428 -13.8722381985614
"RPC" "GTA_A" -18.9655397734272 1.18220667649808 -14.6070031202735
"RPC" "GTA_C" -18.1110107522683 1.16290209670872 -13.8260465131933
"RPC" "GTA_G" -20.8852329162496 1.49452427360123 -15.3273723468199
"RPC" "GTC_A" -20.2964531570981 1.43142286982451 -14.9822397545753
"RPC" "GTC_C" -17.023893908929 0.705531297153615 -14.4610873431662
"RPC" "GTC_G" -18.1978675592683 0.720936997400298 -15.5777489635034
"RPC" "GTG_A" -19.8436471155517 1.32479456229775 -14.9396362604846
"RPC" "GTG_C" -18.8591120736217 1.21700480182516 -14.3677855211235
"RPC" "GTG_G" -18.4592730879533 0.881565286369542 -15.2385865010672
"RPC" "GTT_A" -18.9801204149803 1.0391442301585 -15.1651863823313
"RPC" "GTT_C" -17.5787964999126 0.933069885684261 -14.1644180129161
"RPC" "GTT_G" -19.1585594448229 1.03909536079604 -15.3438104508947
"RPC" "TCA_A" -18.444546752173 1.18438681455322 -14.0776970604792
"RPC" "TCA_G" -19.0116160853592 1.23515152137244 -14.4509557727773
"RPC" "TCA_T" -19.1007940368125 1.4769974209692 -13.6106738222104
"RPC" "TCC_A" -16.8142063897698 0.681839476755949 -14.3394365494575
"RPC" "TCC_G" -18.3879641165806 1.11017328907304 -14.3036103961669
"RPC" "TCC_T" -17.5415080062474 1.00667089057637 -13.8494303697243
"RPC" "TCG_A" -14.2524871558 0.0298688324626881 -14.1467285688567
"RPC" "TCG_G" -18.1926566303783 1.07175528116444 -14.2541434502459
"RPC" "TCG_T" -15.646986526222 0.784720330923203 -12.7890386722456
"RPC" "TCT_A" -17.6381621589365 0.916310829383045 -14.2868672271347
"RPC" "TCT_G" -20.0321074167818 1.5852388345715 -14.1228444735038
"RPC" "TCT_T" -19.3010342746855 1.44993704678191 -13.9154019649173
"RPC" "TTA_A" -16.2799156625668 0.516898998786272 -14.4145455741461
"RPC" "TTA_C" -17.1700431177704 0.851625687137672 -14.0617034782995
"RPC" "TTA_G" -23.047712342576 2.11455559000721 -15.062805223625
"RPC" "TTC_A" -19.2644913081674 1.24030693802227 -14.684122878294
"RPC" "TTC_C" -17.9867819986977 0.885948229077799 -14.7496333454993
"RPC" "TTC_G" -18.8707651699828 1.09941242716423 -14.8272890123227
