"cancer" "samples" "ntotal"
"LUSC" 480 154
"LUSC" 480 51
"LUSC" 480 304
"LUSC" 480 91
"LUSC" 480 126
"LUSC" 480 104
"LUSC" 480 18
"LUSC" 480 140
"LUSC" 480 258
"LUSC" 480 77
"LUSC" 480 346
"LUSC" 480 335
"LUSC" 480 242
"LUSC" 480 179
"LUSC" 480 273
"LUSC" 480 119
"LUSC" 480 260
"LUSC" 480 169
"LUSC" 480 94
"LUSC" 480 64
"LUSC" 480 133
"LUSC" 480 565
"LUSC" 480 342
"LUSC" 480 276
"LUSC" 480 166
"LUSC" 480 113
"LUSC" 480 269
"LUSC" 480 101
"LUSC" 480 171
"LUSC" 480 327
"LUSC" 480 36
"LUSC" 480 140
"LUSC" 480 70
"LUSC" 480 128
"LUSC" 480 429
"LUSC" 480 124
"LUSC" 480 206
"LUSC" 480 101
"LUSC" 480 2
"LUSC" 480 25
"LUSC" 480 250
"LUSC" 480 68
"LUSC" 480 129
"LUSC" 480 73
"LUSC" 480 224
"LUSC" 480 234
"LUSC" 480 61
"LUSC" 480 358
"LUSC" 480 307
"LUSC" 480 135
"LUSC" 480 169
"LUSC" 480 394
"LUSC" 480 231
"LUSC" 480 269
"LUSC" 480 276
"LUSC" 480 185
"LUSC" 480 148
"LUSC" 480 197
"LUSC" 480 386
"LUSC" 480 158
"LUSC" 480 237
"LUSC" 480 223
"LUSC" 480 211
"LUSC" 480 223
"LUSC" 480 213
"LUSC" 480 223
"LUSC" 480 107
"LUSC" 480 74
"LUSC" 480 68
"LUSC" 480 333
"LUSC" 480 243
"LUSC" 480 162
"LUSC" 480 56
"LUSC" 480 158
"LUSC" 480 120
"NHLY" 218 129
"NHLY" 218 58
"NHLY" 218 38
"NHLY" 218 27
"NHLY" 218 15
"NHLY" 218 18
"NHLY" 218 8
"NHLY" 218 21
"NHLY" 218 20
"NHLY" 218 24
"NHLY" 218 18
"NHLY" 218 10
"NHLY" 218 68
"NHLY" 218 188
"NHLY" 218 15
"NHLY" 218 57
"NHLY" 218 18
"NHLY" 218 34
"NHLY" 218 23
"NHLY" 218 16
"NHLY" 218 19
"NHLY" 218 11
"NHLY" 218 23
"NHLY" 218 18
"NHLY" 218 70
"NHLY" 218 52
"NHLY" 218 36
"NHLY" 218 28
"NHLY" 218 56
"NHLY" 218 115
"NHLY" 218 27
"NHLY" 218 8
"NHLY" 218 25
"NHLY" 218 24
"NHLY" 218 23
"NHLY" 218 9
"NHLY" 218 12
"NHLY" 218 146
"NHLY" 218 10
"NHLY" 218 72
"NHLY" 218 29
"NHLY" 218 22
"NHLY" 218 12
"NHLY" 218 27
"NHLY" 218 13
"NHLY" 218 40
"NHLY" 218 31
"NHLY" 218 142
"NHLY" 218 104
"NHLY" 218 57
"NHLY" 218 40
"NHLY" 218 17
"NHLY" 218 36
"NHLY" 218 109
"NHLY" 218 21
"NHLY" 218 89
"NHLY" 218 58
"NHLY" 218 57
"NHLY" 218 35
"NHLY" 218 53
"NHLY" 218 103
"NHLY" 218 10
"NHLY" 218 14
"NHLY" 218 28
"NHLY" 218 52
"NHLY" 218 40
"NHLY" 218 23
"NHLY" 218 81
"NHLY" 218 58
"NHLY" 218 63
"NHLY" 218 108
"NHLY" 218 66
"NHLY" 218 11
"NHLY" 218 38
"NHLY" 218 92
"NHLY" 218 72
"NHLY" 218 75
"NHLY" 218 12
"NHLY" 218 328
"NHLY" 218 137
"NHLY" 218 23
"NHLY" 218 29
"NHLY" 218 139
"NHLY" 218 19
"NHLY" 218 40
"NHLY" 218 56
"NHLY" 218 26
"NHLY" 218 75
"NHLY" 218 76
"NHLY" 218 55
"NHLY" 218 30
"NHLY" 218 60
"NHLY" 218 29
"NHLY" 218 12
"NHLY" 218 182
"NHLY" 218 31
"NHLY" 218 37
"NHLY" 218 24
"NHLY" 218 7
"NHLY" 218 3
"NHLY" 218 2
"NHLY" 218 7
"NHLY" 218 18
"NHLY" 218 2
"NHLY" 218 6
"NHLY" 218 13
"NHLY" 218 2
"NHLY" 218 10
"NHLY" 218 6
"NHLY" 218 17
"NHLY" 218 3
"NHLY" 218 11
"NHLY" 218 27
"NHLY" 218 164
"NHLY" 218 36
"NHLY" 218 26
"NHLY" 218 7
"NHLY" 218 4
"NHLY" 218 3
"NHLY" 218 2
"NHLY" 218 3
"NHLY" 218 2
"NHLY" 218 9
"NHLY" 218 19
"NHLY" 218 5
"NHLY" 218 2
"NHLY" 218 4
"NHLY" 218 2
"NHLY" 218 10
"NHLY" 218 11
"NHLY" 218 7
"NHLY" 218 4
"NHLY" 218 9
"NHLY" 218 3
"NHLY" 218 2
"NHLY" 218 3
"NHLY" 218 1
"NHLY" 218 2
"NHLY" 218 6
"NHLY" 218 2
"NHLY" 218 14
"NHLY" 218 2
"NHLY" 218 1
"NHLY" 218 2
"NHLY" 218 6
"NHLY" 218 7
"NHLY" 218 3
"NHLY" 218 6
"NHLY" 218 6
"NHLY" 218 4
"NHLY" 218 19
"NHLY" 218 1
"NHLY" 218 5
"NHLY" 218 7
"NHLY" 218 8
"NHLY" 218 4
"NHLY" 218 12
"NHLY" 218 4
"NHLY" 218 3
"NHLY" 218 7
"NHLY" 218 4
"NHLY" 218 3
"NHLY" 218 8
"NHLY" 218 17
"NHLY" 218 7
"NHLY" 218 7
"NHLY" 218 13
"NHLY" 218 3
"NHLY" 218 8
"NHLY" 218 14
"NHLY" 218 1
"NHLY" 218 2
"NHLY" 218 1
"NHLY" 218 3
"NHLY" 218 4
"NHLY" 218 19
"NHLY" 218 4
"NHLY" 218 1
"NHLY" 218 11
"NHLY" 218 1
"NHLY" 218 7
"NHLY" 218 12
"NHLY" 218 2
"NHLY" 218 6
"NHLY" 218 4
"NHLY" 218 6
"NHLY" 218 4
"NHLY" 218 113
"NHLY" 218 48
"NHLY" 218 44
"NHLY" 218 33
"NHLY" 218 92
"NHLY" 218 70
"NHLY" 218 29
"NHLY" 218 17
"NHLY" 218 62
"NHLY" 218 41
"NHLY" 218 23
"NHLY" 218 32
"NHLY" 218 6
"NHLY" 218 31
"NHLY" 218 118
"NHLY" 218 62
"NHLY" 218 32
"NHLY" 218 6
"NHLY" 218 27
"NHLY" 218 26
"NHLY" 218 39
"NHLY" 218 26
"NHLY" 218 45
"NHLY" 218 2
"NHLY" 218 3
"NHLY" 218 1
"NHLY" 218 15
"NHLY" 218 15
"NHLY" 218 1
"NHLY" 218 12
"NHLY" 218 2
"OV" 190 25
"OV" 190 40
"OV" 190 62
"OV" 190 69
"OV" 190 55
"OV" 190 108
"OV" 190 81
"OV" 190 51
"OV" 190 53
"OV" 190 32
"OV" 190 22
"OV" 190 68
"OV" 190 35
"OV" 190 31
"OV" 190 57
"OV" 190 38
"OV" 190 50
"OV" 190 30
"OV" 190 91
"OV" 190 41
"OV" 190 51
"OV" 190 33
"OV" 190 43
"OV" 190 45
"OV" 190 56
"OV" 190 88
"OV" 190 39
"OV" 190 38
"OV" 190 116
"OV" 190 72
"OV" 190 79
"OV" 190 41
"OV" 190 35
"OV" 190 66
"OV" 190 55
"OV" 190 96
"OV" 190 67
"OV" 190 39
"OV" 190 35
"OV" 190 130
"OV" 190 32
"OV" 190 44
"OV" 190 44
"OV" 190 33
"OV" 190 49
"OV" 190 104
"OV" 190 50
"OV" 190 61
"OV" 190 21
"OV" 190 40
"OV" 190 37
"OV" 190 35
"OV" 190 99
"OV" 190 30
"OV" 190 27
"OV" 190 28
"OV" 190 69
"OV" 190 47
"OV" 190 48
"OV" 190 27
"OV" 190 49
"OV" 190 32
"OV" 190 11
"OV" 190 46
"OV" 190 36
"OV" 190 73
"OV" 190 73
"OV" 190 69
"OV" 190 55
"OV" 190 122
"OV" 190 48
"OV" 190 34
"OV" 190 11
"OV" 190 38
"OV" 190 31
"OV" 190 81
"OV" 190 46
"OV" 190 97
"OV" 190 40
"OV" 190 70
"OV" 190 69
"OV" 190 36
"OV" 190 24
"OV" 190 78
"OV" 190 87
"OV" 190 81
"OV" 190 164
"OV" 190 60
"OV" 190 58
"OV" 190 93
"OV" 190 62
"OV" 190 81
"OV" 190 97
"OV" 190 54
"OV" 190 120
"OV" 190 16
"OV" 190 43
"OV" 190 16
"OV" 190 29
"OV" 190 55
"OV" 190 31
"OV" 190 21
"OV" 190 34
"OV" 190 48
"OV" 190 247
"OV" 190 56
"OV" 190 44
"OV" 190 23
"OV" 190 43
"OV" 190 44
"OV" 190 1
"OV" 190 4
"OV" 190 3
"OV" 190 7
"OV" 190 7
"OV" 190 1
"OV" 190 3
"OV" 190 5
"OV" 190 1
"OV" 190 3
"OV" 190 9
"OV" 190 2
"OV" 190 2
"OV" 190 2
"OV" 190 4
"OV" 190 3
"OV" 190 4
"OV" 190 3
"OV" 190 5
"OV" 190 4
"OV" 190 11
"OV" 190 72
"OV" 190 39
"OV" 190 28
"OV" 190 82
"OV" 190 63
"OV" 190 66
"OV" 190 51
"OV" 190 130
"OV" 190 62
"OV" 190 83
"OV" 190 31
"OV" 190 33
"OV" 190 55
"OV" 190 49
"OV" 190 170
"OV" 190 58
"OV" 190 33
"OV" 190 42
"OV" 190 83
"OV" 190 78
"OV" 190 44
"OV" 190 54
"OV" 190 38
"OV" 190 48
"OV" 190 27
"OV" 190 55
"OV" 190 80
"OV" 190 4
"OV" 190 32
"OV" 190 48
"OV" 190 24
"OV" 190 56
"OV" 190 103
"OV" 190 24
"OV" 190 33
"OV" 190 4
"OV" 190 52
"OV" 190 44
"OV" 190 47
"OV" 190 43
"OV" 190 103
"OV" 190 41
"OV" 190 21
"OV" 190 41
"OV" 190 72
"OV" 190 89
"OV" 190 110
"OV" 190 24
"OV" 190 68
"OV" 190 38
"OV" 190 47
"OV" 190 30
"OV" 190 61
"OV" 190 97
"OV" 190 20
"OV" 190 20
"OV" 190 36
"OV" 190 48
"OV" 190 15
"PAAD" 802 34
"PAAD" 802 42
"PAAD" 802 76
"PAAD" 802 13
"PAAD" 802 13
"PAAD" 802 67
"PAAD" 802 139
"PAAD" 802 29
"PAAD" 802 54
"PAAD" 802 108
"PAAD" 802 25
"PAAD" 802 19
"PAAD" 802 35
"PAAD" 802 49
"PAAD" 802 25
"PAAD" 802 20
"PAAD" 802 20
"PAAD" 802 58
"PAAD" 802 82
"PAAD" 802 16
"PAAD" 802 13
"PAAD" 802 19
"PAAD" 802 46
"PAAD" 802 23
"PAAD" 802 40
"PAAD" 802 42
"PAAD" 802 32
"PAAD" 802 21
"PAAD" 802 35
"PAAD" 802 71
"PAAD" 802 35
"PAAD" 802 24
"PAAD" 802 29
"PAAD" 802 28
"PAAD" 802 30
"PAAD" 802 47
"PAAD" 802 25
"PAAD" 802 25
"PAAD" 802 42
"PAAD" 802 47
"PAAD" 802 66
"PAAD" 802 50
"PAAD" 802 58
"PAAD" 802 38
"PAAD" 802 15
"PAAD" 802 41
"PAAD" 802 20
"PAAD" 802 34
"PAAD" 802 11
"PAAD" 802 67
"PAAD" 802 34
"PAAD" 802 53
"PAAD" 802 83
"PAAD" 802 32
"PAAD" 802 19
"PAAD" 802 44
"PAAD" 802 20
"PAAD" 802 29
"PAAD" 802 27
"PAAD" 802 25
"PAAD" 802 101
"PAAD" 802 12
"PAAD" 802 24
"PAAD" 802 30
"PAAD" 802 34
"PAAD" 802 70
"PAAD" 802 15
"PAAD" 802 67
"PAAD" 802 61
"PAAD" 802 20
"PAAD" 802 35
"PAAD" 802 59
"PAAD" 802 37
"PAAD" 802 32
"PAAD" 802 87
"PAAD" 802 13
"PAAD" 802 34
"PAAD" 802 86
"PAAD" 802 57
"PAAD" 802 16
"PAAD" 802 17
"PAAD" 802 10
"PAAD" 802 50
"PAAD" 802 36
"PAAD" 802 32
"PAAD" 802 22
"PAAD" 802 21
"PAAD" 802 33
"PAAD" 802 12
"PAAD" 802 29
"PAAD" 802 32
"PAAD" 802 27
"PAAD" 802 17
"PAAD" 802 59
"PAAD" 802 45
"PAAD" 802 10
"PAAD" 802 13
"PAAD" 802 18
"PAAD" 802 26
"PAAD" 802 23
"PAAD" 802 58
"PAAD" 802 40
"PAAD" 802 38
"PAAD" 802 27
"PAAD" 802 15
"PAAD" 802 79
"PAAD" 802 26
"PAAD" 802 28
"PAAD" 802 25
"PAAD" 802 27
"PAAD" 802 28
"PAAD" 802 25
"PAAD" 802 15
"PAAD" 802 20
"PAAD" 802 27
"PAAD" 802 45
"PAAD" 802 50
"PAAD" 802 58
"PAAD" 802 24
"PAAD" 802 41
"PAAD" 802 22
"PAAD" 802 18
"PAAD" 802 29
"PAAD" 802 34
"PAAD" 802 68
"PAAD" 802 18
"PAAD" 802 40
"PAAD" 802 32
"PAAD" 802 24
"PAAD" 802 18
"PAAD" 802 21
"PAAD" 802 27
"PAAD" 802 39
"PAAD" 802 41
"PAAD" 802 81
"PAAD" 802 86
"PAAD" 802 30
"PAAD" 802 35
"PAAD" 802 26
"PAAD" 802 31
"PAAD" 802 25
"PAAD" 802 56
"PAAD" 802 22
"PAAD" 802 39
"PAAD" 802 25
"PAAD" 802 57
"PAAD" 802 56
"PAAD" 802 35
"PAAD" 802 48
"PAAD" 802 51
"PAAD" 802 33
"PAAD" 802 36
"PAAD" 802 38
"PAAD" 802 46
"PAAD" 802 34
"PAAD" 802 25
"PAAD" 802 23
"PAAD" 802 33
"PAAD" 802 37
"PAAD" 802 30
"PAAD" 802 67
"PAAD" 802 19
"PAAD" 802 42
"PAAD" 802 43
"PAAD" 802 316
"PAAD" 802 89
"PAAD" 802 17
"PAAD" 802 66
"PAAD" 802 42
"PAAD" 802 17
"PAAD" 802 32
"PAAD" 802 41
"PAAD" 802 29
"PAAD" 802 31
"PAAD" 802 45
"PAAD" 802 29
"PAAD" 802 10
"PAAD" 802 102
"PAAD" 802 25
"PAAD" 802 85
"PAAD" 802 24
"PAAD" 802 174
"PAAD" 802 90
"PAAD" 802 55
"PAAD" 802 33
"PAAD" 802 23
"PAAD" 802 33
"PAAD" 802 31
"PAAD" 802 41
"PAAD" 802 25
"PAAD" 802 29
"PAAD" 802 20
"PAAD" 802 28
"PAAD" 802 25
"PAAD" 802 28
"PAAD" 802 36
"PAAD" 802 8
"PAAD" 802 27
"PAAD" 802 68
"PAAD" 802 43
"PAAD" 802 25
"PAAD" 802 16
"PAAD" 802 55
"PAAD" 802 36
"PAAD" 802 32
"PAAD" 802 28
"PAAD" 802 84
"PAAD" 802 1
"PAAD" 802 18
"PAAD" 802 27
"PAAD" 802 34
"PAAD" 802 19
"PAAD" 802 54
"PAAD" 802 27
"PAAD" 802 49
"PAAD" 802 56
"PAAD" 802 56
"PAAD" 802 21
"PAAD" 802 33
"PAAD" 802 25
"PAAD" 802 24
"PAAD" 802 45
"PAAD" 802 25
"PAAD" 802 30
"PAAD" 802 32
"PAAD" 802 43
"PAAD" 802 35
"PAAD" 802 40
"PAAD" 802 14
"PAAD" 802 33
"PAAD" 802 53
"PAAD" 802 55
"PAAD" 802 8
"PAAD" 802 2
"PAAD" 802 11
"PAAD" 802 4
"PAAD" 802 1
"PAAD" 802 5
"PAAD" 802 4
"PAAD" 802 5
"PAAD" 802 5
"PAAD" 802 4
"PAAD" 802 1
"PAAD" 802 3
"PAAD" 802 4
"PAAD" 802 6
"PAAD" 802 2
"PAAD" 802 3
"PAAD" 802 5
"PAAD" 802 1
"PAAD" 802 19
"PAAD" 802 8
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 6
"PAAD" 802 3
"PAAD" 802 1
"PAAD" 802 11
"PAAD" 802 4
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 7
"PAAD" 802 2
"PAAD" 802 5
"PAAD" 802 3
"PAAD" 802 3
"PAAD" 802 9
"PAAD" 802 5
"PAAD" 802 1
"PAAD" 802 3
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 1
"PAAD" 802 4
"PAAD" 802 6
"PAAD" 802 1
"PAAD" 802 4
"PAAD" 802 8
"PAAD" 802 10
"PAAD" 802 3
"PAAD" 802 8
"PAAD" 802 12
"PAAD" 802 4
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 9
"PAAD" 802 12
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 5
"PAAD" 802 1
"PAAD" 802 5
"PAAD" 802 9
"PAAD" 802 9
"PAAD" 802 10
"PAAD" 802 6
"PAAD" 802 7
"PAAD" 802 12
"PAAD" 802 4
"PAAD" 802 10
"PAAD" 802 4
"PAAD" 802 8
"PAAD" 802 7
"PAAD" 802 4
"PAAD" 802 7
"PAAD" 802 12
"PAAD" 802 3
"PAAD" 802 3
"PAAD" 802 5
"PAAD" 802 1
"PAAD" 802 7
"PAAD" 802 7
"PAAD" 802 7
"PAAD" 802 20
"PAAD" 802 5
"PAAD" 802 15
"PAAD" 802 5
"PAAD" 802 26
"PAAD" 802 7
"PAAD" 802 8
"PAAD" 802 6
"PAAD" 802 28
"PAAD" 802 39
"PAAD" 802 9
"PAAD" 802 15
"PAAD" 802 5
"PAAD" 802 6
"PAAD" 802 16
"PAAD" 802 9
"PAAD" 802 13
"PAAD" 802 8
"PAAD" 802 5
"PAAD" 802 16
"PAAD" 802 6
"PAAD" 802 18
"PAAD" 802 15
"PAAD" 802 6
"PAAD" 802 34
"PAAD" 802 6
"PAAD" 802 10
"PAAD" 802 10
"PAAD" 802 5
"PAAD" 802 9
"PAAD" 802 11
"PAAD" 802 7
"PAAD" 802 13
"PAAD" 802 10
"PAAD" 802 2
"PAAD" 802 12
"PAAD" 802 7
"PAAD" 802 16
"PAAD" 802 3
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 8
"PAAD" 802 19
"PAAD" 802 8
"PAAD" 802 10
"PAAD" 802 9
"PAAD" 802 5
"PAAD" 802 7
"PAAD" 802 9
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 7
"PAAD" 802 7
"PAAD" 802 8
"PAAD" 802 3
"PAAD" 802 8
"PAAD" 802 5
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 7
"PAAD" 802 3
"PAAD" 802 8
"PAAD" 802 5
"PAAD" 802 9
"PAAD" 802 13
"PAAD" 802 13
"PAAD" 802 11
"PAAD" 802 24
"PAAD" 802 13
"PAAD" 802 14
"PAAD" 802 8
"PAAD" 802 7
"PAAD" 802 7
"PAAD" 802 22
"PAAD" 802 20
"PAAD" 802 14
"PAAD" 802 13
"PAAD" 802 8
"PAAD" 802 54
"PAAD" 802 7
"PAAD" 802 3
"PAAD" 802 3
"PAAD" 802 12
"PAAD" 802 4
"PAAD" 802 6
"PAAD" 802 9
"PAAD" 802 12
"PAAD" 802 12
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 1
"PAAD" 802 4
"PAAD" 802 5
"PAAD" 802 5
"PAAD" 802 5
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 8
"PAAD" 802 3
"PAAD" 802 3
"PAAD" 802 3
"PAAD" 802 7
"PAAD" 802 3
"PAAD" 802 5
"PAAD" 802 5
"PAAD" 802 11
"PAAD" 802 10
"PAAD" 802 4
"PAAD" 802 15
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 8
"PAAD" 802 8
"PAAD" 802 7
"PAAD" 802 1
"PAAD" 802 7
"PAAD" 802 6
"PAAD" 802 9
"PAAD" 802 2
"PAAD" 802 10
"PAAD" 802 86
"PAAD" 802 137
"PAAD" 802 1
"PAAD" 802 8
"PAAD" 802 8
"PAAD" 802 6
"PAAD" 802 8
"PAAD" 802 7
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 3
"PAAD" 802 4
"PAAD" 802 8
"PAAD" 802 8
"PAAD" 802 7
"PAAD" 802 3
"PAAD" 802 6
"PAAD" 802 7
"PAAD" 802 8
"PAAD" 802 17
"PAAD" 802 3
"PAAD" 802 2
"PAAD" 802 4
"PAAD" 802 1
"PAAD" 802 6
"PAAD" 802 1
"PAAD" 802 2
"PAAD" 802 4
"PAAD" 802 3
"PAAD" 802 7
"PAAD" 802 6
"PAAD" 802 6
"PAAD" 802 20
"PAAD" 802 4
"PAAD" 802 6
"PAAD" 802 35
"PAAD" 802 3
"PAAD" 802 1
"PAAD" 802 4
"PAAD" 802 2
"PAAD" 802 4
"PAAD" 802 3
"PAAD" 802 1
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 3
"PAAD" 802 1
"PAAD" 802 10
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 5
"PAAD" 802 3
"PAAD" 802 4
"PAAD" 802 1
"PAAD" 802 4
"PAAD" 802 8
"PAAD" 802 6
"PAAD" 802 5
"PAAD" 802 4
"PAAD" 802 9
"PAAD" 802 6
"PAAD" 802 5
"PAAD" 802 16
"PAAD" 802 3
"PAAD" 802 14
"PAAD" 802 2
"PAAD" 802 3
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 8
"PAAD" 802 3
"PAAD" 802 4
"PAAD" 802 3
"PAAD" 802 1
"PAAD" 802 5
"PAAD" 802 18
"PAAD" 802 3
"PAAD" 802 9
"PAAD" 802 6
"PAAD" 802 12
"PAAD" 802 6
"PAAD" 802 14
"PAAD" 802 30
"PAAD" 802 2
"PAAD" 802 6
"PAAD" 802 8
"PAAD" 802 2
"PAAD" 802 3
"PAAD" 802 14
"PAAD" 802 1
"PAAD" 802 2
"PAAD" 802 31
"PAAD" 802 2
"PAAD" 802 10
"PAAD" 802 3
"PAAD" 802 2
"PAAD" 802 10
"PAAD" 802 31
"PAAD" 802 6
"PAAD" 802 2
"PAAD" 802 4
"PAAD" 802 10
"PAAD" 802 6
"PAAD" 802 11
"PAAD" 802 19
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 7
"PAAD" 802 6
"PAAD" 802 5
"PAAD" 802 3
"PAAD" 802 4
"PAAD" 802 8
"PAAD" 802 4
"PAAD" 802 3
"PAAD" 802 10
"PAAD" 802 2
"PAAD" 802 26
"PAAD" 802 1
"PAAD" 802 5
"PAAD" 802 7
"PAAD" 802 7
"PAAD" 802 7
"PAAD" 802 2
"PAAD" 802 5
"PAAD" 802 9
"PAAD" 802 2
"PAAD" 802 2
"PAAD" 802 1
"PAAD" 802 10
"PAAD" 802 4
"PAAD" 802 10
"PAAD" 802 3
"PAAD" 802 2
"PAAD" 802 13
"PAAD" 802 7
"PAAD" 802 23
"PAAD" 802 16
"PAAD" 802 12
"PAAD" 802 2
"PAAD" 802 20
"PAAD" 802 26
"PAAD" 802 5
"PAAD" 802 6
"PAAD" 802 11
"PAAD" 802 2
"PAAD" 802 3
"PAAD" 802 4
"PAAD" 802 7
"PAAD" 802 24
"PAAD" 802 15
"PAAD" 802 1
"PAAD" 802 51
"PAAD" 802 6
"PAAD" 802 9
"PAAD" 802 11
"PAAD" 802 21
"PAAD" 802 14
"PAAD" 802 8
"PAAD" 802 17
"PAAD" 802 4
"PAAD" 802 4
"PAAD" 802 8
"PAAD" 802 5
"PAAD" 802 8
"PAAD" 802 15
"PAAD" 802 9
"PAAD" 802 62
"PAAD" 802 7
"PAAD" 802 37
"PAAD" 802 6
"PAAD" 802 6
"PAAD" 802 8
"PAAD" 802 39
"PAAD" 802 6
"PAAD" 802 11
"PAAD" 802 9
"PAAD" 802 4
"PAAD" 802 6
"PAAD" 802 15
"PAAD" 802 1
"PAAD" 802 6
"PAAD" 802 124
"PAAD" 802 17
"PAAD" 802 7
"PAAD" 802 3
"PAAD" 802 21
"PAAD" 802 17
"PAAD" 802 4
"PAAD" 802 3
"PAAD" 802 42
"PAAD" 802 19
"PAAD" 802 44
"PAAD" 802 29
"PAAD" 802 10
"PAAD" 802 16
"PAAD" 802 20
"PAAD" 802 32
"PAAD" 802 28
"PAAD" 802 21
"PAAD" 802 18
"PAAD" 802 48
"PAAD" 802 76
"PAAD" 802 6
"PAAD" 802 20
"PAAD" 802 14
"PAAD" 802 8
"PAAD" 802 39
"PAAD" 802 27
"PAAD" 802 19
"PAAD" 802 55
"PAAD" 802 36
"PAAD" 802 26
"PAAD" 802 18
"PAAD" 802 12
"PAAD" 802 65
"PAAD" 802 24
"PAAD" 802 24
"PAAD" 802 32
"PAAD" 802 8
"PAAD" 802 4
"PAAD" 802 19
"PAAD" 802 4
"PAAD" 802 8
"PAAD" 802 17
"PAAD" 802 25
"PAAD" 802 29
"PAAD" 802 19
"PAAD" 802 35
"PAAD" 802 58
"PAAD" 802 17
"PAAD" 802 31
"PAAD" 802 23
"PAAD" 802 25
"PAAD" 802 10
"PAAD" 802 29
"PAAD" 802 35
"PAAD" 802 7
"PAAD" 802 25
"PAAD" 802 28
"PAAD" 802 24
"PAAD" 802 21
"PAAD" 802 83
"PAAD" 802 26
"PAAD" 802 27
"PAAD" 802 58
"PAAD" 802 23
"PAAD" 802 20
"PAAD" 802 32
"PAAD" 802 18
"PAAD" 802 26
"PAAD" 802 21
"PAAD" 802 37
"PAAD" 802 25
"PAAD" 802 34
"PAAD" 802 49
"PAAD" 802 26
"PAAD" 802 44
"PAAD" 802 21
"PAAD" 802 22
"PAAD" 802 24
"PAAD" 802 17
"PAAD" 802 10
"PAAD" 802 20
"PAAD" 802 22
"PAAD" 802 14
"PAAD" 802 26
"PAAD" 802 33
"PAAD" 802 51
"PAAD" 802 21
"PAAD" 802 32
"PAAD" 802 47
"PAAD" 802 78
"PAAD" 802 37
"PAAD" 802 27
"PAAD" 802 1
"PAAD" 802 13
"PAAD" 802 18
"PAAD" 802 25
"PAAD" 802 10
"PAAD" 802 9
"PAAD" 802 39
"PAAD" 802 38
"PAAD" 802 5
"PAAD" 802 38
"PAAD" 802 20
"PAAD" 802 1
"PAAD" 802 24
"PAAD" 802 5
"PAAD" 802 28
"PAAD" 802 40
"PAAD" 802 40
"PAAD" 802 16
"PAAD" 802 33
"PAAD" 802 33
"PAAD" 802 16
"PAAD" 802 29
"PAAD" 802 55
"PAAD" 802 19
"PAAD" 802 24
"PAAD" 802 39
"PAAD" 802 31
"PAAD" 802 29
"PAAD" 802 54
"PAAD" 802 22
"PAAD" 802 24
"PAAD" 802 31
"PAAD" 802 13
"PAAD" 802 26
"PAAD" 802 21
"PAAD" 802 44
"PAAD" 802 20
"PAAD" 802 25
"PAAD" 802 1
"PAAD" 802 7
"PAAD" 802 13
"PAAD" 802 17
"PAAD" 802 25
"PAAD" 802 27
"PAAD" 802 22
"PAAD" 802 7
"PAAD" 802 31
"PAAD" 802 43
"PAAD" 802 19
"PAAD" 802 38
"PAAD" 802 16
"PAAD" 802 17
"PAAD" 802 27
"PAAD" 802 23
"PAAD" 802 42
"PAAD" 802 2
"PAAD" 802 4
"PAAD" 802 28
"PAAD" 802 1
"PAAD" 802 61
"PAAD" 802 24
"PAAD" 802 19
"PAAD" 802 24
"PAAD" 802 52
"PAAD" 802 19
"PAAD" 802 1
"PAAD" 802 13
"PAAD" 802 24
"PAAD" 802 13
"PAAD" 802 18
"PAAD" 802 34
"PAAD" 802 23
"PAAD" 802 9
"PAAD" 802 65
"PAAD" 802 17
"PAAD" 802 49
"PAAD" 802 19
"PAAD" 802 10
"PAAD" 802 10
"PAAD" 802 22
"PAAD" 802 13
"PAAD" 802 28
"PAAD" 802 8
"PAAD" 802 18
"PAAD" 802 25
"PAAD" 802 37
"PAAD" 802 3
"PRAD" 967 83
"PRAD" 967 32
"PRAD" 967 15
"PRAD" 967 9
"PRAD" 967 10
"PRAD" 967 7
"PRAD" 967 6
"PRAD" 967 5
"PRAD" 967 11
"PRAD" 967 8
"PRAD" 967 7
"PRAD" 967 7
"PRAD" 967 13
"PRAD" 967 8
"PRAD" 967 2
"PRAD" 967 68
"PRAD" 967 43
"PRAD" 967 23
"PRAD" 967 6
"PRAD" 967 29
